assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
84372372,84372306,Rhinolophus proconsulis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,proconsulis,,,,"Hill, 1959",Endangered,B1ab(iii),3.1,Unknown,Global
84396822,136149,Afrixalus dorsimaculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,dorsimaculatus,,,,"(Ahl, 1930)",Endangered,B1ab(iii),3.1,Decreasing,Global
84396971,56080,Afrixalus sylvaticus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Afrixalus,sylvaticus,,,,"Schiøtz, 1974",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84397117,136136,Kassina jozani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYPEROLIIDAE,Kassina,jozani,,,,"Msuya, Howell &amp; Channing, 2006",Endangered,B1ab(iii),3.1,Decreasing,Global
84397243,54888,Mertensophryne howelli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Mertensophryne,howelli,,,,"(Poynton &amp; Clarke, 1999)",Endangered,B1ab(iii),3.1,Decreasing,Global
84397352,54890,Mertensophryne usambarae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Mertensophryne,usambarae,,,,"(Poynton &amp; Clarke, 1999)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
84397455,135885,Phrynobatrachus ungujae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHRYNOBATRACHIDAE,Phrynobatrachus,ungujae,,,,"Pickersgill, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
84457393,84457227,Desmalopex microleucopterus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Desmalopex,microleucopterus,,,,"Esselstyn, Garcia, Saulog &amp; Heaney, 2008",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
84487985,84487939,Murina balaensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,balaensis,,,,"Soisook, Karapan, Satasook &amp; Bates, 2013",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
84535690,84336118,Limnonectes lauhachindai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,lauhachindai,,,,"Aowphol, Rujirawan, Taksinum, Chuaynkern &amp; Stuart, 2015",Vulnerable,B1ab(iii),3.1,Decreasing,Global
84562296,84562293,Murina harpioloides,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,harpioloides,,,,"Kruskop &amp; Eger, 2008",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
84576871,84500429,Aglyptodactylus australis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MANTELLIDAE,Aglyptodactylus,australis,,,,"Köhler, Glaw, Pabijan &amp; Vences, 2015",Endangered,B1ab(iii),3.1,Decreasing,Global
85202890,85202881,Hypsugo lanzai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,lanzai,,,,"Benda, Al-Jumaily, Reiter &amp; Nasher, 2011",Endangered,B1ab(iii),3.1,Decreasing,Global
85289576,85289516,Nyctophilus corbeni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,corbeni,,,,"Parnaby, 2009",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
85301943,2297,Atelognathus reverberii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BATRACHYLIDAE,Atelognathus,reverberii,,,,"(Cei, 1969)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
85333799,55455,Hyloscirtus colymba,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Hyloscirtus,colymba,,,,"(Dunn, 1931)",Endangered,A2ace,3.1,Decreasing,Global
85537569,136188,Odorrana indeprensa,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,indeprensa,,,,"(Bain &amp; Stuart, 2006)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85538901,136181,Megophrys synoria,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,synoria,,,,"(Stuart, Sok &amp;  Neang, 2006)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85539866,58826,Philautus cardamonus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,cardamonus,,,,"Ohler, Swan &amp; Daltry, 2002",Endangered,B1ab(iii),3.1,Unknown,Global
85569774,57630,Megophrys auralensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MEGOPHRYIDAE,Megophrys,auralensis,,,,"Ohler, Swan &amp; Daltry, 2002",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85628124,41790,Rusa unicolor,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,CERVIDAE,Rusa,unicolor,,,,"(Kerr, 1792)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
85633603,4055,Calyptocephalella gayi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CALYPTOCEPHALELLIDAE,Calyptocephalella,gayi,,,,"(Duméril &amp; Bibron, 1841)",Vulnerable,A2acde+3cde,3.1,Decreasing,Global
85707174,85707170,Rhinolophus perditus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,perditus,,,,"K. Andersen, 1918",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
85856058,56401,Pristimantis alalocophus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,alalocophus,,,,"(Roa-Trujillo and Ruíz-Carranza, 1991)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856136,56402,Pristimantis albericoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,albericoi,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",Critically Endangered,B1ab(iii); D,3.1,Unknown,Global
85856259,56412,Strabomantis anatipes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,anatipes,,,,"(Lynch and Myers, 1983)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85856566,56392,Pristimantis actinolaimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,actinolaimus,,,,"(Lynch &amp; Rueda-Almonacid, 1998)",Endangered,B1ab(iii),3.1,Unknown,Global
85856660,56395,Pristimantis acutirostris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,acutirostris,,,,"(Lynch, 1984)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
85856751,56400,Pristimantis affinis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,affinis,,,,"(Werner, 1899)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856836,56399,Pristimantis aemulatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,aemulatus,,,,"(Ruiz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",Endangered,B1ab(iii),3.1,Decreasing,Global
85856993,54462,Rhaebo colomai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,colomai,,,,"(Hoogmoed, 1985)",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
85857264,56326,Atopophrynus syntomopus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Atopophrynus,syntomopus,,,,"Lynch &amp; Ruíz-Carranza, 1982",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
85857694,56542,Pristimantis cuentasi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,cuentasi,,,,"(Lynch, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
85857783,56532,Pristimantis cristinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,cristinae,,,,"(Lynch &amp; Ruíz-Carranza, 1985)",Endangered,B1ab(iii),3.1,Unknown,Global
85857874,56523,Pristimantis corniger,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,corniger,,,,"(Lynch &amp; Suárez-Mayorga, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
85857967,56524,Strabomantis cornutus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,cornutus,,,,"(Jiménez dela Espada, 1871)",Endangered,C2a(i),3.1,Decreasing,Global
85858164,59142,Bolitoglossa capitana,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,capitana,,,,"Brame &amp; Wake, 1963",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
85858293,59146,Bolitoglossa chica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,chica,,,,"Brame &amp; Wake, 1963",Critically Endangered,A3c,3.1,Decreasing,Global
85858396,56518,Pristimantis colomai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,colomai,,,,"(Lynch and Duellman, 1997)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85858739,56508,Strabomantis cheiroplethus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,cheiroplethus,,,,"(Lynch, 1990)",Endangered,C2a(i),3.1,Decreasing,Global
85858839,56512,Pristimantis chrysops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,chrysops,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85858934,56500,Pristimantis celator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,celator,,,,"(Lynch, 1976)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85859093,56502,Strabomantis cerastes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,cerastes,,,,"(Lynch, 1975)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85859309,56491,Pristimantis capitonis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,capitonis,,,,"(Lynch, 1998)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
85859400,56492,Pristimantis caprifer,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,caprifer,,,,"(Lynch, 1977)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85859696,56495,Pristimantis carranguerorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,carranguerorum,,,,"(Lynch, 1994)",Endangered,B1ab(iii),3.1,Decreasing,Global
85859871,56484,Pristimantis cacao,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,cacao,,,,"(Lynch, 1992)",Critically Endangered,D,3.1,Decreasing,Global
85859957,56485,Strabomantis cadenai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,cadenai,,,,"(Lynch, 1986)",Critically Endangered,B1ab(iii),3.1,Unknown,Global
85860031,56487,Pristimantis calcaratus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,calcaratus,,,,"(Boulenger, 1908)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85860627,56459,Pristimantis bernali,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bernali,,,,"(Lynch, 1986)",Critically Endangered,D,3.1,Unknown,Global
85860724,56460,Pristimantis bicolor,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bicolor,,,,"(Rueda-Almonacid and Lynch, 1983)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85860823,56457,Pristimantis bellona,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bellona,,,,"(Lynch, 1992)",Endangered,B1ab(iii),3.1,Unknown,Global
85860989,56454,Pristimantis batrachites,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,batrachites,,,,"(Lynch, 2003)",Endangered,B1ab(iii),3.1,Decreasing,Global
85861221,59192,Bolitoglossa pandi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pandi,,,,"Brame and Wake, 1963",Endangered,B1ab(iii),3.1,Decreasing,Global
85861400,56447,Pristimantis bacchus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bacchus,,,,"(Lynch, 1984)",Endangered,B1ab(iii),3.1,Stable,Global
85861808,56439,Pristimantis aurantiguttatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,aurantiguttatus,,,,"(Ruiz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",Endangered,B1ab(iii),3.1,Decreasing,Global
85861883,56429,Pristimantis appendiculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,appendiculatus,,,,"(Werner, 1894)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85862026,59170,Bolitoglossa hypacra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,hypacra,,,,"(Brame &amp; Wake, 1962)",Endangered,B1ab(iii),3.1,Decreasing,Global
85862138,56427,Pristimantis apiculatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,apiculatus,,,,"(Lynch and Burrowes, 1990)",Endangered,B1ab(iii),3.1,Decreasing,Global
85862282,56421,Pristimantis anolirex,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,anolirex,,,,"(Lynch, 1983)",Vulnerable,B1ab(iii),3.1,Unknown,Global
85862427,56422,Strabomantis anomalus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,anomalus,,,,"(Boulenger, 1898)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85862558,56424,Diasporus anthrax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Diasporus,anthrax,,,,"(Lynch, 2001)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85862629,56420,Pristimantis angustilineatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,angustilineatus,,,,"(Lynch, 1998)",Endangered,B1ab(iii),3.1,Unknown,Global
85862717,56647,Pristimantis hectus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,hectus,,,,"(Lynch and Burrowes, 1990)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85862859,56650,Pristimantis helvolus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,helvolus,,,,"(Lynch and Rueda-Almonacid, 1998)",Endangered,B1ab(iii),3.1,Decreasing,Global
85862951,56652,Pristimantis hernandezi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,hernandezi,,,,"(Lynch and Ruíz-Carranza, 1983)",Endangered,B1ab(iii),3.1,Unknown,Global
85863044,56657,Pristimantis hybotragus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,hybotragus,,,,"(Lynch, 1992)",Endangered,B1ab(iii),3.1,Unknown,Global
85863290,56670,Strabomantis ingeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,ingeri,,,,"(Cochran and Goin, 1961)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85863388,56615,Pristimantis gladiator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,gladiator,,,,"(Lynch, 1976)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85863494,56628,Pristimantis grandiceps,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,grandiceps,,,,"(Lynch, 1984)",Endangered,B1ab(iii),3.1,Decreasing,Global
85863583,56626,Pristimantis gracilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,gracilis,,,,"(Lynch, 1986)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85863798,56584,Pristimantis eriphus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,eriphus,,,,"(Lynch &amp; Duellman, 1980)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85864008,56583,Pristimantis eremitus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,eremitus,,,,"(Lynch, 1980)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85864450,56597,Pristimantis fallax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,fallax,,,,"(Lynch &amp; Rueda, 1999)",Vulnerable,"B1ab(i,iii)",3.1,Decreasing,Global
85864860,136189,Pristimantis carlossanchezi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,carlossanchezi,,,,"(Arroyo, 2007)",Endangered,B1ab(iii),3.1,Unknown,Global
85865354,56552,Pristimantis degener,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,degener,,,,"(Lynch &amp; Duellman, 1997)",Endangered,B1ab(iii),3.1,Decreasing,Global
85865495,56559,Pristimantis diaphonus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,diaphonus,,,,"(Lynch, 1986)",Critically Endangered,D,3.1,Unknown,Global
85865585,56554,Pristimantis delicatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,delicatus,,,,"(Ruthven, 1917)",Endangered,B1ab(iii),3.1,Decreasing,Global
85865705,56553,Pristimantis deinops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,deinops,,,,"(Lynch, 1996)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85865812,56568,Niceforonia dolops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Niceforonia,dolops,,,,"(Lynch &amp; Duellman, 1980)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85865983,56563,Pristimantis diogenes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,diogenes,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",Critically Endangered,D,3.1,Decreasing,Global
85866248,56576,Pristimantis elegans,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,elegans,,,,"(Peters, 1863)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85866350,56571,Pristimantis duellmani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,duellmani,,,,"(Lynch, 1980)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85866513,56572,Pristimantis duende,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,duende,,,,"(Lynch, 2001)",Vulnerable,D2,3.1,Stable,Global
85866597,56569,Pristimantis dorsopictus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,dorsopictus,,,,"(Rivero &amp; Serna, 1988)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85866687,56570,Tachiramantis douglasi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Tachiramantis,douglasi,,,,"(Lynch, 1996)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85866780,56783,Pristimantis myops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,myops,,,,"(Lynch, 1998)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
85866879,56769,Pristimantis mnionaetes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,mnionaetes,,,,"(Lynch, 1998)",Endangered,B1ab(iii),3.1,Decreasing,Global
85866977,54619,Rhinella cristinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhinella,cristinae,,,,"(Velez &amp; Ruiz-Carranza, 2002)",Endangered,B1ab(iii),3.1,Decreasing,Global
85867049,56772,Pristimantis molybrignus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,molybrignus,,,,"(Lynch, 1986)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85867299,56786,Strabomantis necopinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,necopinus,,,,"(Lynch, 1997)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85867399,56785,Strabomantis necerus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Strabomantis,necerus,,,,"(Lynch, 1975)",Critically Endangered,D,3.1,Decreasing,Global
85868082,56745,Pristimantis mars,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,mars,,,,"(Lynch and Ruíz-Carranza, 1996)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
85868283,56738,Pristimantis maculosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,maculosus,,,,"(Lynch, 1991)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85868482,54590,Rhaebo blombergi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhaebo,blombergi,,,,"(Myers &amp; Funkhouser, 1951)",Critically Endangered,A4acde,3.1,Decreasing,Global
85868677,56762,Pristimantis merostictus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,merostictus,,,,"(Lynch, 1984)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85869080,56718,Pristimantis lichenoides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,lichenoides,,,,"(Lynch and Rueda-Almonacid, 1997)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
85869424,56716,Pristimantis leucopus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,leucopus,,,,"(Lynch, 1976)",Endangered,B1ab(iii),3.1,Decreasing,Global
85869548,56709,Pristimantis lemur,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,lemur,,,,"(Lynch &amp; Rueda-Almonacid, 1998)",Vulnerable,B1ab(iii),3.1,Unknown,Global
85869648,56710,Tachiramantis lentiginosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Tachiramantis,lentiginosus,,,,"(Rivero, 1982)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
85869925,56734,Pristimantis lutitus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,lutitus,,,,"(Lynch, 1984)",Endangered,B1ab(iii),3.1,Decreasing,Global
85870125,56729,Pristimantis loustes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,loustes,,,,"(Lynch, 1979)",Endangered,B1ab(iii),3.1,Decreasing,Global
85870268,54531,Atelopus nahumae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,nahumae,,,,"Ruíz-Carranza, Ardila-Robayo &amp; Hernández-Camacho, 1994",Endangered,B1ab(iii),3.1,Decreasing,Global
85870590,56687,Pristimantis juanchoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,juanchoi,,,,"(Lynch, 1996)",Vulnerable,B1ab(iii),3.1,Stable,Global
85870681,56685,Pristimantis jorgevelosai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,jorgevelosai,,,,"(Lynch, 1994)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
85870805,56683,Pristimantis johannesdei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,johannesdei,,,,"(Rivero &amp; Serna, 1988)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85870893,56680,Pristimantis jaimei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,jaimei,,,,"(Lynch, 1992)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
85871173,56704,Pristimantis laticlavius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,laticlavius,,,,"(Lynch and Burrowes, 1990)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85871475,56702,Niceforonia latens,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Niceforonia,latens,,,,"(Lynch, 1989)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85871575,56701,Pristimantis lasalleorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,lasalleorum,,,,"(Lynch, 1995)",Endangered,B1ab(iii),3.1,Stable,Global
85871846,56692,Pristimantis kelephus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,kelephus,,,,"(Lynch, 1998)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
85872012,56885,Pristimantis ptochus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,ptochus,,,,"(Lynch, 1998)",Endangered,B1ab(iii),3.1,Decreasing,Global
85872104,56886,Pristimantis pugnax,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,pugnax,,,,"(Lynch, 1973)",Critically Endangered,C2a(i),3.1,Decreasing,Global
85872284,54955,Nymphargus cristinae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,cristinae,,,,"(Ruíz-Carranza &amp; Lynch, 1995)",Endangered,B1ab(iii),3.1,Decreasing,Global
85872462,56896,Pristimantis quinquagesimus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,quinquagesimus,,,,"(Lynch &amp; Trueb, 1980)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
85872631,54947,Nymphargus armatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,armatus,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",Critically Endangered,D,3.1,Unknown,Global
